Measurement_Id,Weather_Origin,Temperature_Origin,Humidity_Origin,Rain_Origin,Snow_Origin,Visibility_Origin,Weather_Destination,Temperature_Destination,Humidity_Destination,Rain_Destination,Snow_Destination,Visibility_Destination
21683,zachmurzenie umiarkowane,16.15,99,0,0,10000,słabe opady deszczu,16.47,97,0.22,0,10000
21684,zachmurzenie umiarkowane,16.15,99,0,0,10000,słabe opady deszczu,16.47,97,0.22,0,10000
21685,słabe opady deszczu,16.47,97,0.22,0,10000,zachmurzenie umiarkowane,16.15,99,0,0,10000
21686,słabe opady deszczu,16.47,97,0.22,0,10000,zachmurzenie umiarkowane,16.15,99,0,0,10000
21687,słabe opady deszczu,16.47,97,0.22,0,10000,zachmurzenie umiarkowane,16.15,99,0,0,10000
21688,słabe opady deszczu,16.47,97,0.22,0,10000,zachmurzenie umiarkowane,16.15,99,0,0,10000
21689,słabe opady deszczu,16.47,97,0.22,0,10000,zachmurzenie umiarkowane,16.15,99,0,0,10000
21690,zachmurzenie umiarkowane,16.17,99,0,0,10000,zachmurzenie umiarkowane,16.51,98,0,0,10000
21691,zachmurzenie umiarkowane,16.17,99,0,0,10000,zachmurzenie umiarkowane,16.51,98,0,0,10000
21692,zachmurzenie umiarkowane,16.17,99,0,0,10000,zachmurzenie umiarkowane,16.51,98,0,0,10000
21693,zachmurzenie umiarkowane,16.17,99,0,0,10000,zachmurzenie umiarkowane,16.51,98,0,0,10000
21694,zachmurzenie umiarkowane,16.17,99,0,0,10000,zachmurzenie umiarkowane,16.51,98,0,0,10000
21695,zachmurzenie umiarkowane,16.51,98,0,0,10000,zachmurzenie umiarkowane,16.17,99,0,0,10000
21696,zachmurzenie umiarkowane,16.51,98,0,0,10000,zachmurzenie umiarkowane,16.17,99,0,0,10000
21697,zachmurzenie umiarkowane,16.51,98,0,0,10000,zachmurzenie umiarkowane,16.17,99,0,0,10000
21698,zachmurzenie umiarkowane,16.51,98,0,0,10000,zachmurzenie umiarkowane,16.17,99,0,0,10000
21699,zachmurzenie umiarkowane,16.51,98,0,0,10000,zachmurzenie umiarkowane,16.17,99,0,0,10000
21700,zachmurzenie umiarkowane,16.17,97,0,0,10000,zachmurzenie umiarkowane,16.51,98,0,0,10000
21701,zachmurzenie umiarkowane,16.17,97,0,0,10000,zachmurzenie umiarkowane,16.51,98,0,0,10000
21702,zachmurzenie umiarkowane,16.17,97,0,0,10000,zachmurzenie umiarkowane,16.51,98,0,0,10000
21703,zachmurzenie umiarkowane,16.17,97,0,0,10000,zachmurzenie umiarkowane,16.51,98,0,0,10000
21704,zachmurzenie umiarkowane,16.17,97,0,0,10000,zachmurzenie umiarkowane,16.51,98,0,0,10000
21705,zachmurzenie umiarkowane,16.51,98,0,0,10000,zachmurzenie umiarkowane,16.17,97,0,0,10000
21706,zachmurzenie umiarkowane,16.51,98,0,0,10000,zachmurzenie umiarkowane,16.17,97,0,0,10000
21707,zachmurzenie umiarkowane,16.51,98,0,0,10000,zachmurzenie umiarkowane,16.17,97,0,0,10000
21708,zachmurzenie umiarkowane,16.51,98,0,0,10000,zachmurzenie umiarkowane,16.17,97,0,0,10000
21709,zachmurzenie umiarkowane,16.51,98,0,0,10000,zachmurzenie umiarkowane,16.17,97,0,0,10000
21710,zachmurzenie umiarkowane,16.14,97,0,0,10000,zachmurzenie umiarkowane,16.27,98,0,0,10000
21711,zachmurzenie umiarkowane,16.14,97,0,0,10000,zachmurzenie umiarkowane,16.27,98,0,0,10000
21712,zachmurzenie umiarkowane,16.14,97,0,0,10000,zachmurzenie umiarkowane,16.27,98,0,0,10000
21713,zachmurzenie umiarkowane,16.14,97,0,0,10000,zachmurzenie umiarkowane,16.27,98,0,0,10000
21714,zachmurzenie umiarkowane,16.14,97,0,0,10000,zachmurzenie umiarkowane,16.27,98,0,0,10000
21715,zachmurzenie umiarkowane,16.27,98,0,0,10000,zachmurzenie umiarkowane,16.14,97,0,0,10000
21716,zachmurzenie umiarkowane,16.27,98,0,0,10000,zachmurzenie umiarkowane,16.14,97,0,0,10000
21717,zachmurzenie umiarkowane,16.27,98,0,0,10000,zachmurzenie umiarkowane,16.14,97,0,0,10000
21718,zachmurzenie umiarkowane,16.27,98,0,0,10000,zachmurzenie umiarkowane,16.14,97,0,0,10000
21719,zachmurzenie umiarkowane,16.27,98,0,0,10000,zachmurzenie umiarkowane,16.14,97,0,0,10000
21720,zachmurzenie umiarkowane,16.14,97,0,0,10000,zachmurzenie umiarkowane,16.27,98,0,0,10000
21721,zachmurzenie umiarkowane,16.14,97,0,0,10000,zachmurzenie umiarkowane,16.27,98,0,0,10000
21722,zachmurzenie umiarkowane,16.14,97,0,0,10000,zachmurzenie umiarkowane,16.27,98,0,0,10000
21723,zachmurzenie umiarkowane,16.14,97,0,0,10000,zachmurzenie umiarkowane,16.27,98,0,0,10000
21724,zachmurzenie umiarkowane,16.14,97,0,0,10000,zachmurzenie umiarkowane,16.27,98,0,0,10000
21725,zachmurzenie umiarkowane,16.32,98,0,0,10000,zachmurzenie umiarkowane,16.14,97,0,0,10000
21726,zachmurzenie umiarkowane,16.32,98,0,0,10000,zachmurzenie umiarkowane,16.14,97,0,0,10000
21727,zachmurzenie umiarkowane,16.32,98,0,0,10000,zachmurzenie umiarkowane,16.14,97,0,0,10000
21728,zachmurzenie umiarkowane,16.32,98,0,0,10000,zachmurzenie umiarkowane,16.14,97,0,0,10000
21729,zachmurzenie umiarkowane,16.32,98,0,0,10000,zachmurzenie umiarkowane,16.14,97,0,0,10000
21730,zachmurzenie umiarkowane,16.14,98,0,0,10000,zachmurzenie umiarkowane,16.33,98,0,0,10000
21731,zachmurzenie umiarkowane,16.14,98,0,0,10000,zachmurzenie umiarkowane,16.33,98,0,0,10000
21732,zachmurzenie umiarkowane,16.14,98,0,0,10000,zachmurzenie umiarkowane,16.33,98,0,0,10000
21733,zachmurzenie umiarkowane,16.14,98,0,0,10000,zachmurzenie umiarkowane,16.33,98,0,0,10000
21734,zachmurzenie umiarkowane,16.14,98,0,0,10000,zachmurzenie umiarkowane,16.33,98,0,0,10000
21735,zachmurzenie umiarkowane,16.33,98,0,0,10000,zachmurzenie umiarkowane,16.14,98,0,0,10000
21736,zachmurzenie umiarkowane,16.33,98,0,0,10000,zachmurzenie umiarkowane,16.14,98,0,0,10000
21737,zachmurzenie umiarkowane,16.33,98,0,0,10000,zachmurzenie umiarkowane,16.14,98,0,0,10000
21738,zachmurzenie umiarkowane,16.33,98,0,0,10000,zachmurzenie umiarkowane,16.14,98,0,0,10000
21739,zachmurzenie umiarkowane,16.33,98,0,0,10000,zachmurzenie umiarkowane,16.14,98,0,0,10000
21740,zachmurzenie umiarkowane,16.17,97,0,0,10000,zachmurzenie umiarkowane,16.43,98,0,0,10000
21741,zachmurzenie umiarkowane,16.17,97,0,0,10000,zachmurzenie umiarkowane,16.43,98,0,0,10000
21742,zachmurzenie umiarkowane,16.17,97,0,0,10000,zachmurzenie umiarkowane,16.43,98,0,0,10000
21743,zachmurzenie umiarkowane,16.17,97,0,0,10000,zachmurzenie umiarkowane,16.43,98,0,0,10000
21744,zachmurzenie umiarkowane,16.17,97,0,0,10000,zachmurzenie umiarkowane,16.43,98,0,0,10000
21745,zachmurzenie umiarkowane,16.43,98,0,0,10000,zachmurzenie umiarkowane,16.17,97,0,0,10000
21746,zachmurzenie umiarkowane,16.43,98,0,0,10000,zachmurzenie umiarkowane,16.17,97,0,0,10000
21747,zachmurzenie umiarkowane,16.43,98,0,0,10000,zachmurzenie umiarkowane,16.17,97,0,0,10000
21748,zachmurzenie umiarkowane,16.43,98,0,0,10000,zachmurzenie umiarkowane,16.17,97,0,0,10000
21749,zachmurzenie umiarkowane,16.43,98,0,0,10000,zachmurzenie umiarkowane,16.17,97,0,0,10000
21750,zachmurzenie umiarkowane,16.14,97,0,0,10000,zachmurzenie umiarkowane,16.32,98,0,0,10000
21751,zachmurzenie umiarkowane,16.14,97,0,0,10000,zachmurzenie umiarkowane,16.32,98,0,0,10000
21752,zachmurzenie umiarkowane,16.14,97,0,0,10000,zachmurzenie umiarkowane,16.32,98,0,0,10000
21753,zachmurzenie umiarkowane,16.14,97,0,0,10000,zachmurzenie umiarkowane,16.32,98,0,0,10000
21754,zachmurzenie umiarkowane,16.14,97,0,0,10000,zachmurzenie umiarkowane,16.32,98,0,0,10000
21755,zachmurzenie umiarkowane,16.32,98,0,0,10000,zachmurzenie umiarkowane,16.14,97,0,0,10000
21756,zachmurzenie umiarkowane,16.32,98,0,0,10000,zachmurzenie umiarkowane,16.14,97,0,0,10000
21757,zachmurzenie umiarkowane,16.32,98,0,0,10000,zachmurzenie umiarkowane,16.14,97,0,0,10000
21758,zachmurzenie umiarkowane,16.32,98,0,0,10000,zachmurzenie umiarkowane,16.14,97,0,0,10000
21759,zachmurzenie umiarkowane,16.32,98,0,0,10000,zachmurzenie umiarkowane,16.14,97,0,0,10000
21760,zachmurzenie umiarkowane,15.97,97,0,0,10000,zachmurzenie umiarkowane,16.4,98,0,0,10000
21761,zachmurzenie umiarkowane,15.97,97,0,0,10000,zachmurzenie umiarkowane,16.4,98,0,0,10000
21762,zachmurzenie umiarkowane,15.97,97,0,0,10000,zachmurzenie umiarkowane,16.4,98,0,0,10000
21763,zachmurzenie umiarkowane,15.97,97,0,0,10000,zachmurzenie umiarkowane,16.4,98,0,0,10000
21764,zachmurzenie umiarkowane,15.97,97,0,0,10000,zachmurzenie umiarkowane,16.4,98,0,0,10000
21765,zachmurzenie umiarkowane,16.4,98,0,0,10000,zachmurzenie umiarkowane,15.97,97,0,0,10000
21766,zachmurzenie umiarkowane,16.4,98,0,0,10000,zachmurzenie umiarkowane,15.97,97,0,0,10000
21767,zachmurzenie umiarkowane,16.4,98,0,0,10000,zachmurzenie umiarkowane,15.97,97,0,0,10000
21768,zachmurzenie umiarkowane,16.4,98,0,0,10000,zachmurzenie umiarkowane,15.97,97,0,0,10000
21769,zachmurzenie umiarkowane,16.4,98,0,0,10000,zachmurzenie umiarkowane,15.97,97,0,0,10000
21770,zachmurzenie umiarkowane,15.97,97,0,0,10000,zachmurzenie umiarkowane,16.4,98,0,0,10000
21771,zachmurzenie umiarkowane,15.97,97,0,0,10000,zachmurzenie umiarkowane,16.4,98,0,0,10000
21772,zachmurzenie umiarkowane,15.97,97,0,0,10000,zachmurzenie umiarkowane,16.4,98,0,0,10000
21773,zachmurzenie umiarkowane,15.97,97,0,0,10000,zachmurzenie umiarkowane,16.4,98,0,0,10000
21774,zachmurzenie umiarkowane,15.97,97,0,0,10000,zachmurzenie umiarkowane,16.4,98,0,0,10000
21775,zachmurzenie umiarkowane,16.03,98,0,0,10000,zachmurzenie umiarkowane,15.72,97,0,0,10000
21776,zachmurzenie umiarkowane,16.03,98,0,0,10000,zachmurzenie umiarkowane,15.72,97,0,0,10000
21777,zachmurzenie umiarkowane,16.03,98,0,0,10000,zachmurzenie umiarkowane,15.72,97,0,0,10000
21778,zachmurzenie umiarkowane,16.03,98,0,0,10000,zachmurzenie umiarkowane,15.72,97,0,0,10000
21779,zachmurzenie umiarkowane,16.03,98,0,0,10000,zachmurzenie umiarkowane,15.72,97,0,0,10000
21780,zachmurzenie umiarkowane,15.72,97,0,0,10000,zachmurzenie umiarkowane,16.03,98,0,0,10000
21781,zachmurzenie umiarkowane,15.72,97,0,0,10000,zachmurzenie umiarkowane,16.03,98,0,0,10000
21782,zachmurzenie umiarkowane,15.72,97,0,0,10000,zachmurzenie umiarkowane,16.03,98,0,0,10000
21783,zachmurzenie umiarkowane,15.72,97,0,0,10000,zachmurzenie umiarkowane,16.03,98,0,0,10000
21784,zachmurzenie umiarkowane,15.72,97,0,0,10000,zachmurzenie umiarkowane,16.03,98,0,0,10000
21785,zachmurzenie umiarkowane,16.03,98,0,0,10000,zachmurzenie umiarkowane,15.72,97,0,0,10000
21786,zachmurzenie umiarkowane,16.03,98,0,0,10000,zachmurzenie umiarkowane,15.72,97,0,0,10000
21787,zachmurzenie umiarkowane,16.03,98,0,0,10000,zachmurzenie umiarkowane,15.72,97,0,0,10000
21788,zachmurzenie umiarkowane,16.03,98,0,0,10000,zachmurzenie umiarkowane,15.72,97,0,0,10000
21789,zachmurzenie umiarkowane,16.03,98,0,0,10000,zachmurzenie umiarkowane,15.72,97,0,0,10000
21790,zachmurzenie umiarkowane,15.72,97,0,0,10000,zachmurzenie umiarkowane,16.02,98,0,0,10000
21791,zachmurzenie umiarkowane,15.72,97,0,0,10000,zachmurzenie umiarkowane,16.02,98,0,0,10000
21792,zachmurzenie umiarkowane,15.72,97,0,0,10000,zachmurzenie umiarkowane,16.02,98,0,0,10000
21793,zachmurzenie umiarkowane,15.72,97,0,0,10000,zachmurzenie umiarkowane,16.02,98,0,0,10000
21794,zachmurzenie umiarkowane,15.72,97,0,0,10000,zachmurzenie umiarkowane,16.02,98,0,0,10000
21795,zachmurzenie umiarkowane,16.02,98,0,0,10000,zachmurzenie umiarkowane,15.72,97,0,0,10000
21796,zachmurzenie umiarkowane,16.02,98,0,0,10000,zachmurzenie umiarkowane,15.72,97,0,0,10000
21797,zachmurzenie umiarkowane,16.02,98,0,0,10000,zachmurzenie umiarkowane,15.72,97,0,0,10000
21798,zachmurzenie umiarkowane,16.02,98,0,0,10000,zachmurzenie umiarkowane,15.72,97,0,0,10000
21799,zachmurzenie umiarkowane,16.02,98,0,0,10000,zachmurzenie umiarkowane,15.72,97,0,0,10000
21800,zachmurzenie umiarkowane,15.66,97,0,0,10000,zachmurzenie umiarkowane,16.02,98,0,0,10000
21801,zachmurzenie umiarkowane,15.66,97,0,0,10000,zachmurzenie umiarkowane,16.02,98,0,0,10000
21802,zachmurzenie umiarkowane,15.66,97,0,0,10000,zachmurzenie umiarkowane,16.02,98,0,0,10000
21803,zachmurzenie umiarkowane,15.66,97,0,0,10000,zachmurzenie umiarkowane,16.02,98,0,0,10000
21804,zachmurzenie umiarkowane,15.66,97,0,0,10000,zachmurzenie umiarkowane,16.02,98,0,0,10000
21805,zachmurzenie umiarkowane,16.02,98,0,0,10000,zachmurzenie umiarkowane,15.66,97,0,0,10000
21806,zachmurzenie umiarkowane,16.02,98,0,0,10000,zachmurzenie umiarkowane,15.66,97,0,0,10000
21807,zachmurzenie umiarkowane,16.02,98,0,0,10000,zachmurzenie umiarkowane,15.66,97,0,0,10000
21808,zachmurzenie umiarkowane,16.02,98,0,0,10000,zachmurzenie umiarkowane,15.66,97,0,0,10000
21809,zachmurzenie umiarkowane,16.02,98,0,0,10000,zachmurzenie umiarkowane,15.66,97,0,0,10000
21810,zachmurzenie umiarkowane,15.54,97,0,0,10000,zachmurzenie umiarkowane,15.75,97,0,0,10000
21811,zachmurzenie umiarkowane,15.54,97,0,0,10000,zachmurzenie umiarkowane,15.75,97,0,0,10000
21812,zachmurzenie umiarkowane,15.54,97,0,0,10000,zachmurzenie umiarkowane,15.75,97,0,0,10000
21813,zachmurzenie umiarkowane,15.54,97,0,0,10000,zachmurzenie umiarkowane,15.75,97,0,0,10000
21814,zachmurzenie umiarkowane,15.54,97,0,0,10000,zachmurzenie umiarkowane,15.75,97,0,0,10000
21815,zachmurzenie umiarkowane,15.75,97,0,0,10000,zachmurzenie umiarkowane,15.54,97,0,0,10000
21816,zachmurzenie umiarkowane,15.75,97,0,0,10000,zachmurzenie umiarkowane,15.54,97,0,0,10000
21817,zachmurzenie umiarkowane,15.75,97,0,0,10000,zachmurzenie umiarkowane,15.54,97,0,0,10000
21818,zachmurzenie umiarkowane,15.75,97,0,0,10000,zachmurzenie umiarkowane,15.54,97,0,0,10000
21819,zachmurzenie umiarkowane,15.75,97,0,0,10000,zachmurzenie umiarkowane,15.54,97,0,0,10000
21820,zachmurzenie umiarkowane,15.41,96,0,0,10000,zachmurzenie umiarkowane,15.75,97,0,0,10000
21821,zachmurzenie umiarkowane,15.41,96,0,0,10000,zachmurzenie umiarkowane,15.75,97,0,0,10000
21822,zachmurzenie umiarkowane,15.41,96,0,0,10000,zachmurzenie umiarkowane,15.75,97,0,0,10000
21823,zachmurzenie umiarkowane,15.41,96,0,0,10000,zachmurzenie umiarkowane,15.75,97,0,0,10000
21824,zachmurzenie umiarkowane,15.41,96,0,0,10000,zachmurzenie umiarkowane,15.75,97,0,0,10000
21825,zachmurzenie umiarkowane,15.75,97,0,0,10000,zachmurzenie umiarkowane,15.41,96,0,0,10000
21826,zachmurzenie umiarkowane,15.75,97,0,0,10000,zachmurzenie umiarkowane,15.41,96,0,0,10000
21827,zachmurzenie umiarkowane,15.75,97,0,0,10000,zachmurzenie umiarkowane,15.41,96,0,0,10000
21828,zachmurzenie umiarkowane,15.75,97,0,0,10000,zachmurzenie umiarkowane,15.41,96,0,0,10000
21829,zachmurzenie umiarkowane,15.75,97,0,0,10000,zachmurzenie umiarkowane,15.41,96,0,0,10000
21830,zachmurzenie umiarkowane,15.21,97,0,0,10000,zachmurzenie umiarkowane,15.73,97,0,0,10000
21831,zachmurzenie umiarkowane,15.21,97,0,0,10000,zachmurzenie umiarkowane,15.73,97,0,0,10000
21832,zachmurzenie umiarkowane,15.21,97,0,0,10000,zachmurzenie umiarkowane,15.73,97,0,0,10000
21833,zachmurzenie umiarkowane,15.21,97,0,0,10000,zachmurzenie umiarkowane,15.73,97,0,0,10000
21834,zachmurzenie umiarkowane,15.21,97,0,0,10000,zachmurzenie umiarkowane,15.73,97,0,0,10000
21835,zachmurzenie umiarkowane,15.73,97,0,0,10000,zachmurzenie umiarkowane,15.21,97,0,0,10000
21836,zachmurzenie umiarkowane,15.73,97,0,0,10000,zachmurzenie umiarkowane,15.21,97,0,0,10000
21837,zachmurzenie umiarkowane,15.73,97,0,0,10000,zachmurzenie umiarkowane,15.21,97,0,0,10000
21838,zachmurzenie umiarkowane,15.73,97,0,0,10000,zachmurzenie umiarkowane,15.21,97,0,0,10000
21839,zachmurzenie umiarkowane,15.73,97,0,0,10000,zachmurzenie umiarkowane,15.21,97,0,0,10000
21840,zachmurzenie umiarkowane,15.21,97,0,0,10000,zachmurzenie umiarkowane,15.65,97,0,0,10000
21841,zachmurzenie umiarkowane,15.21,97,0,0,10000,zachmurzenie umiarkowane,15.65,97,0,0,10000
21842,zachmurzenie umiarkowane,15.21,97,0,0,10000,zachmurzenie umiarkowane,15.65,97,0,0,10000
21843,zachmurzenie umiarkowane,15.21,97,0,0,10000,zachmurzenie umiarkowane,15.65,97,0,0,10000
21844,zachmurzenie umiarkowane,15.21,97,0,0,10000,zachmurzenie umiarkowane,15.65,97,0,0,10000
21845,zachmurzenie umiarkowane,15.65,97,0,0,10000,zachmurzenie umiarkowane,15.21,97,0,0,10000
21846,zachmurzenie umiarkowane,15.65,97,0,0,10000,zachmurzenie umiarkowane,15.21,97,0,0,10000
21847,zachmurzenie umiarkowane,15.65,97,0,0,10000,zachmurzenie umiarkowane,15.21,97,0,0,10000
21848,zachmurzenie umiarkowane,15.65,97,0,0,10000,zachmurzenie umiarkowane,15.21,97,0,0,10000
21849,zachmurzenie umiarkowane,15.65,97,0,0,10000,zachmurzenie umiarkowane,15.21,97,0,0,10000
21850,zachmurzenie umiarkowane,15.1,96,0,0,10000,zachmurzenie umiarkowane,15.63,97,0,0,10000
21851,zachmurzenie umiarkowane,15.1,96,0,0,10000,zachmurzenie umiarkowane,15.63,97,0,0,10000
21852,zachmurzenie umiarkowane,15.1,96,0,0,10000,zachmurzenie umiarkowane,15.63,97,0,0,10000
21853,zachmurzenie umiarkowane,15.1,96,0,0,10000,zachmurzenie umiarkowane,15.63,97,0,0,10000
21854,zachmurzenie umiarkowane,15.1,96,0,0,10000,zachmurzenie umiarkowane,15.63,97,0,0,10000
21855,zachmurzenie umiarkowane,15.63,97,0,0,10000,zachmurzenie umiarkowane,15.1,96,0,0,10000
21856,zachmurzenie umiarkowane,15.63,97,0,0,10000,zachmurzenie umiarkowane,15.1,96,0,0,10000
21857,zachmurzenie umiarkowane,15.63,97,0,0,10000,zachmurzenie umiarkowane,15.1,96,0,0,10000
21858,zachmurzenie umiarkowane,15.63,97,0,0,10000,zachmurzenie umiarkowane,15.1,96,0,0,10000
21859,zachmurzenie umiarkowane,15.63,97,0,0,10000,zachmurzenie umiarkowane,15.1,96,0,0,10000
21860,zachmurzenie umiarkowane,15.1,96,0,0,10000,zachmurzenie umiarkowane,15.2,96,0,0,10000
21861,zachmurzenie umiarkowane,15.1,96,0,0,10000,zachmurzenie umiarkowane,15.2,96,0,0,10000
21862,zachmurzenie umiarkowane,15.1,96,0,0,10000,zachmurzenie umiarkowane,15.2,96,0,0,10000
21863,zachmurzenie umiarkowane,15.1,96,0,0,10000,zachmurzenie umiarkowane,15.2,96,0,0,10000
21864,zachmurzenie umiarkowane,15.1,96,0,0,10000,zachmurzenie umiarkowane,15.2,96,0,0,10000
21865,zachmurzenie umiarkowane,15.2,96,0,0,10000,zachmurzenie umiarkowane,14.79,96,0,0,10000
21866,zachmurzenie umiarkowane,15.2,96,0,0,10000,zachmurzenie umiarkowane,14.79,96,0,0,10000
21867,zachmurzenie umiarkowane,15.2,96,0,0,10000,zachmurzenie umiarkowane,14.79,96,0,0,10000
21868,zachmurzenie umiarkowane,15.2,96,0,0,10000,zachmurzenie umiarkowane,14.79,96,0,0,10000
21869,zachmurzenie umiarkowane,15.2,96,0,0,10000,zachmurzenie umiarkowane,14.79,96,0,0,10000
21870,zachmurzenie umiarkowane,14.93,96,0,0,10000,zachmurzenie duże,15.04,97,0,0,4480
21871,zachmurzenie umiarkowane,14.93,96,0,0,10000,zachmurzenie duże,15.04,97,0,0,4480
21872,zachmurzenie umiarkowane,14.93,96,0,0,10000,zachmurzenie duże,15.04,97,0,0,4480
21873,zachmurzenie umiarkowane,14.93,96,0,0,10000,zachmurzenie duże,15.04,97,0,0,4480
21874,zachmurzenie umiarkowane,14.93,96,0,0,10000,zachmurzenie duże,15.04,97,0,0,4480
21875,zachmurzenie duże,15.04,97,0,0,4480,zachmurzenie umiarkowane,14.93,96,0,0,10000
21876,zachmurzenie duże,15.04,97,0,0,4480,zachmurzenie umiarkowane,14.93,96,0,0,10000
21877,zachmurzenie duże,15.04,97,0,0,4480,zachmurzenie umiarkowane,14.93,96,0,0,10000
21878,zachmurzenie duże,15.04,97,0,0,4480,zachmurzenie umiarkowane,14.93,96,0,0,10000
21879,zachmurzenie duże,15.04,97,0,0,4480,zachmurzenie umiarkowane,14.93,96,0,0,10000
21880,zachmurzenie umiarkowane,14.93,96,0,0,10000,zachmurzenie duże,15.05,97,0,0,4480
21881,zachmurzenie umiarkowane,14.93,96,0,0,10000,zachmurzenie duże,15.05,97,0,0,4480
21882,zachmurzenie umiarkowane,14.93,96,0,0,10000,zachmurzenie duże,15.05,97,0,0,4480
21883,zachmurzenie umiarkowane,14.93,96,0,0,10000,zachmurzenie duże,15.05,97,0,0,4480
21884,zachmurzenie umiarkowane,14.93,96,0,0,10000,zachmurzenie duże,15.05,97,0,0,4480
21885,zachmurzenie duże,15.05,97,0,0,4480,zachmurzenie umiarkowane,14.93,96,0,0,10000
21886,zachmurzenie duże,15.05,97,0,0,4480,zachmurzenie umiarkowane,14.93,96,0,0,10000
21887,zachmurzenie duże,15.05,97,0,0,4480,zachmurzenie umiarkowane,14.93,96,0,0,10000
21888,zachmurzenie duże,15.05,97,0,0,4480,zachmurzenie umiarkowane,14.93,96,0,0,10000
21889,zachmurzenie duże,15.05,97,0,0,4480,zachmurzenie umiarkowane,14.93,96,0,0,10000
21890,zachmurzenie umiarkowane,15.08,96,0,0,10000,zachmurzenie duże,15.32,97,0,0,4480
21891,zachmurzenie umiarkowane,15.08,96,0,0,10000,zachmurzenie duże,15.32,97,0,0,4480
21892,zachmurzenie umiarkowane,15.08,96,0,0,10000,zachmurzenie duże,15.32,97,0,0,4480
21893,zachmurzenie umiarkowane,15.08,96,0,0,10000,zachmurzenie duże,15.32,97,0,0,4480
21894,zachmurzenie umiarkowane,15.08,96,0,0,10000,zachmurzenie duże,15.32,97,0,0,4480
21895,zachmurzenie duże,15.32,97,0,0,4480,zachmurzenie umiarkowane,15.08,96,0,0,10000
21896,zachmurzenie duże,15.32,97,0,0,4480,zachmurzenie umiarkowane,15.08,96,0,0,10000
21897,zachmurzenie duże,15.32,97,0,0,4480,zachmurzenie umiarkowane,15.08,96,0,0,10000
21898,zachmurzenie duże,15.32,97,0,0,4480,zachmurzenie umiarkowane,15.08,96,0,0,10000
21899,zachmurzenie duże,15.32,97,0,0,4480,zachmurzenie umiarkowane,15.08,96,0,0,10000
21900,zachmurzenie umiarkowane,14.96,96,0,0,10000,zachmurzenie duże,15.19,97,0,0,4480
21901,zachmurzenie umiarkowane,14.96,96,0,0,10000,zachmurzenie duże,15.19,97,0,0,4480
21902,zachmurzenie umiarkowane,14.96,96,0,0,10000,zachmurzenie duże,15.19,97,0,0,4480
21903,zachmurzenie umiarkowane,14.96,96,0,0,10000,zachmurzenie duże,15.19,97,0,0,4480
21904,zachmurzenie umiarkowane,14.96,96,0,0,10000,zachmurzenie duże,15.19,97,0,0,4480
21905,zachmurzenie duże,15.19,97,0,0,4480,zachmurzenie umiarkowane,14.96,96,0,0,10000
21906,zachmurzenie duże,15.19,97,0,0,4480,zachmurzenie umiarkowane,14.96,96,0,0,10000
21907,zachmurzenie duże,15.19,97,0,0,4480,zachmurzenie umiarkowane,14.96,96,0,0,10000
21908,zachmurzenie duże,15.19,97,0,0,4480,zachmurzenie umiarkowane,14.96,96,0,0,10000
21909,zachmurzenie duże,15.19,97,0,0,4480,zachmurzenie umiarkowane,14.96,96,0,0,10000
21910,zachmurzenie umiarkowane,15.05,96,0,0,10000,zachmurzenie duże,15.32,97,0,0,4480
21911,zachmurzenie umiarkowane,15.05,96,0,0,10000,zachmurzenie duże,15.32,97,0,0,4480
21912,zachmurzenie umiarkowane,15.05,96,0,0,10000,zachmurzenie duże,15.32,97,0,0,4480
21913,zachmurzenie umiarkowane,15.05,96,0,0,10000,zachmurzenie duże,15.32,97,0,0,4480
21914,zachmurzenie umiarkowane,15.05,96,0,0,10000,zachmurzenie duże,15.32,97,0,0,4480
21915,zachmurzenie duże,15.32,97,0,0,4480,zachmurzenie umiarkowane,15.05,96,0,0,10000
21916,zachmurzenie duże,15.32,97,0,0,4480,zachmurzenie umiarkowane,15.05,96,0,0,10000
21917,zachmurzenie duże,15.32,97,0,0,4480,zachmurzenie umiarkowane,15.05,96,0,0,10000
21918,zachmurzenie duże,15.32,97,0,0,4480,zachmurzenie umiarkowane,15.05,96,0,0,10000
21919,zachmurzenie duże,15.32,97,0,0,4480,zachmurzenie umiarkowane,15.05,96,0,0,10000
21920,zachmurzenie umiarkowane,15,96,0,0,10000,zachmurzenie duże,15.09,97,0,0,4480
21921,zachmurzenie umiarkowane,15,96,0,0,10000,zachmurzenie duże,15.09,97,0,0,4480
21922,zachmurzenie umiarkowane,15,96,0,0,10000,zachmurzenie duże,15.09,97,0,0,4480
21923,zachmurzenie umiarkowane,15,96,0,0,10000,zachmurzenie duże,15.09,97,0,0,4480
21924,zachmurzenie umiarkowane,15,96,0,0,10000,zachmurzenie duże,15.09,97,0,0,4480
21925,zachmurzenie duże,15.09,97,0,0,4480,zachmurzenie umiarkowane,15,96,0,0,10000
21926,zachmurzenie duże,15.09,97,0,0,4480,zachmurzenie umiarkowane,15,96,0,0,10000
21927,zachmurzenie duże,15.09,97,0,0,4480,zachmurzenie umiarkowane,15,96,0,0,10000
21928,zachmurzenie duże,15.09,97,0,0,4480,zachmurzenie umiarkowane,15,96,0,0,10000
21929,zachmurzenie duże,15.09,97,0,0,4480,zachmurzenie umiarkowane,15,96,0,0,10000
21930,zachmurzenie umiarkowane,14.85,96,0,0,10000,zachmurzenie duże,15.09,97,0,0,10000
