Measurement_Id,Route_Id,Direction,Date,Day_Of_Week,Measurement_Time
26738,4,B,2025-07-19,Saturday,13:30
26739,5,B,2025-07-19,Saturday,13:30
26740,1,A,2025-07-19,Saturday,13:40
26741,2,A,2025-07-19,Saturday,13:40
26742,3,A,2025-07-19,Saturday,13:40
26743,4,A,2025-07-19,Saturday,13:40
26744,5,A,2025-07-19,Saturday,13:40
26745,1,B,2025-07-19,Saturday,13:40
26746,2,B,2025-07-19,Saturday,13:40
26747,3,B,2025-07-19,Saturday,13:40
26748,4,B,2025-07-19,Saturday,13:40
26749,5,B,2025-07-19,Saturday,13:40
26750,1,A,2025-07-19,Saturday,13:50
26751,2,A,2025-07-19,Saturday,13:50
26752,3,A,2025-07-19,Saturday,13:50
26753,4,A,2025-07-19,Saturday,13:50
26754,5,A,2025-07-19,Saturday,13:50
26755,1,B,2025-07-19,Saturday,13:50
26756,2,B,2025-07-19,Saturday,13:50
26757,3,B,2025-07-19,Saturday,13:50
26758,4,B,2025-07-19,Saturday,13:50
26759,5,B,2025-07-19,Saturday,13:50
26760,1,A,2025-07-19,Saturday,14:00
26761,2,A,2025-07-19,Saturday,14:00
26762,3,A,2025-07-19,Saturday,14:00
26763,4,A,2025-07-19,Saturday,14:00
26764,5,A,2025-07-19,Saturday,14:00
26765,1,B,2025-07-19,Saturday,14:00
26766,2,B,2025-07-19,Saturday,14:00
26767,3,B,2025-07-19,Saturday,14:00
26768,4,B,2025-07-19,Saturday,14:00
26769,5,B,2025-07-19,Saturday,14:00
26770,1,A,2025-07-19,Saturday,14:10
26771,2,A,2025-07-19,Saturday,14:10
26772,3,A,2025-07-19,Saturday,14:10
26773,4,A,2025-07-19,Saturday,14:10
26774,5,A,2025-07-19,Saturday,14:10
26775,1,B,2025-07-19,Saturday,14:10
26776,2,B,2025-07-19,Saturday,14:10
26777,3,B,2025-07-19,Saturday,14:10
26778,4,B,2025-07-19,Saturday,14:10
26779,5,B,2025-07-19,Saturday,14:10
26780,1,A,2025-07-19,Saturday,14:20
26781,2,A,2025-07-19,Saturday,14:20
26782,3,A,2025-07-19,Saturday,14:20
26783,4,A,2025-07-19,Saturday,14:20
26784,5,A,2025-07-19,Saturday,14:20
26785,1,B,2025-07-19,Saturday,14:20
26786,2,B,2025-07-19,Saturday,14:20
26787,3,B,2025-07-19,Saturday,14:20
26788,4,B,2025-07-19,Saturday,14:20
26789,5,B,2025-07-19,Saturday,14:20
26790,1,A,2025-07-19,Saturday,14:30
26791,2,A,2025-07-19,Saturday,14:30
26792,3,A,2025-07-19,Saturday,14:30
26793,4,A,2025-07-19,Saturday,14:30
26794,5,A,2025-07-19,Saturday,14:30
26795,1,B,2025-07-19,Saturday,14:30
26796,2,B,2025-07-19,Saturday,14:30
26797,3,B,2025-07-19,Saturday,14:30
26798,4,B,2025-07-19,Saturday,14:30
26799,5,B,2025-07-19,Saturday,14:30
26800,1,A,2025-07-19,Saturday,14:40
26801,2,A,2025-07-19,Saturday,14:40
26802,3,A,2025-07-19,Saturday,14:40
26803,4,A,2025-07-19,Saturday,14:40
26804,5,A,2025-07-19,Saturday,14:40
26805,1,B,2025-07-19,Saturday,14:40
26806,2,B,2025-07-19,Saturday,14:40
26807,3,B,2025-07-19,Saturday,14:40
26808,4,B,2025-07-19,Saturday,14:40
26809,5,B,2025-07-19,Saturday,14:40
26810,1,A,2025-07-19,Saturday,14:50
26811,2,A,2025-07-19,Saturday,14:50
26812,3,A,2025-07-19,Saturday,14:50
26813,4,A,2025-07-19,Saturday,14:50
26814,5,A,2025-07-19,Saturday,14:50
26815,1,B,2025-07-19,Saturday,14:50
26816,2,B,2025-07-19,Saturday,14:50
26817,3,B,2025-07-19,Saturday,14:50
26818,4,B,2025-07-19,Saturday,14:50
26819,5,B,2025-07-19,Saturday,14:50
26820,1,A,2025-07-19,Saturday,15:00
26821,2,A,2025-07-19,Saturday,15:00
26822,3,A,2025-07-19,Saturday,15:00
26823,4,A,2025-07-19,Saturday,15:00
26824,5,A,2025-07-19,Saturday,15:00
26825,1,B,2025-07-19,Saturday,15:00
26826,2,B,2025-07-19,Saturday,15:00
26827,3,B,2025-07-19,Saturday,15:00
26828,4,B,2025-07-19,Saturday,15:00
26829,5,B,2025-07-19,Saturday,15:00
26830,1,A,2025-07-19,Saturday,15:10
26831,2,A,2025-07-19,Saturday,15:10
26832,3,A,2025-07-19,Saturday,15:10
26833,4,A,2025-07-19,Saturday,15:10
26834,5,A,2025-07-19,Saturday,15:10
26835,1,B,2025-07-19,Saturday,15:10
26836,2,B,2025-07-19,Saturday,15:10
26837,3,B,2025-07-19,Saturday,15:10
26838,4,B,2025-07-19,Saturday,15:10
26839,5,B,2025-07-19,Saturday,15:10
26840,1,A,2025-07-19,Saturday,15:20
26841,2,A,2025-07-19,Saturday,15:20
26842,3,A,2025-07-19,Saturday,15:20
26843,4,A,2025-07-19,Saturday,15:20
26844,5,A,2025-07-19,Saturday,15:20
26845,1,B,2025-07-19,Saturday,15:20
26846,2,B,2025-07-19,Saturday,15:20
26847,3,B,2025-07-19,Saturday,15:20
26848,4,B,2025-07-19,Saturday,15:20
26849,5,B,2025-07-19,Saturday,15:20
26850,1,A,2025-07-19,Saturday,15:30
26851,2,A,2025-07-19,Saturday,15:30
26852,3,A,2025-07-19,Saturday,15:30
26853,4,A,2025-07-19,Saturday,15:30
26854,5,A,2025-07-19,Saturday,15:30
26855,1,B,2025-07-19,Saturday,15:30
26856,2,B,2025-07-19,Saturday,15:30
26857,3,B,2025-07-19,Saturday,15:30
26858,4,B,2025-07-19,Saturday,15:30
26859,5,B,2025-07-19,Saturday,15:30
26860,1,A,2025-07-19,Saturday,15:40
26861,2,A,2025-07-19,Saturday,15:40
26862,3,A,2025-07-19,Saturday,15:40
26863,4,A,2025-07-19,Saturday,15:40
26864,5,A,2025-07-19,Saturday,15:40
26865,1,B,2025-07-19,Saturday,15:40
26866,2,B,2025-07-19,Saturday,15:40
26867,3,B,2025-07-19,Saturday,15:40
26868,4,B,2025-07-19,Saturday,15:40
26869,5,B,2025-07-19,Saturday,15:40
26870,1,A,2025-07-19,Saturday,15:50
26871,2,A,2025-07-19,Saturday,15:50
26872,3,A,2025-07-19,Saturday,15:50
26873,4,A,2025-07-19,Saturday,15:50
26874,5,A,2025-07-19,Saturday,15:50
26875,1,B,2025-07-19,Saturday,15:50
26876,2,B,2025-07-19,Saturday,15:50
26877,3,B,2025-07-19,Saturday,15:50
26878,4,B,2025-07-19,Saturday,15:50
26879,5,B,2025-07-19,Saturday,15:50
26880,1,A,2025-07-19,Saturday,16:00
26881,2,A,2025-07-19,Saturday,16:00
26882,3,A,2025-07-19,Saturday,16:00
26883,4,A,2025-07-19,Saturday,16:00
26884,5,A,2025-07-19,Saturday,16:00
26885,1,B,2025-07-19,Saturday,16:00
26886,2,B,2025-07-19,Saturday,16:00
26887,3,B,2025-07-19,Saturday,16:00
26888,4,B,2025-07-19,Saturday,16:00
26889,5,B,2025-07-19,Saturday,16:00
26890,1,A,2025-07-19,Saturday,16:10
26891,2,A,2025-07-19,Saturday,16:10
26892,3,A,2025-07-19,Saturday,16:10
26893,4,A,2025-07-19,Saturday,16:10
26894,5,A,2025-07-19,Saturday,16:10
26895,1,B,2025-07-19,Saturday,16:10
26896,2,B,2025-07-19,Saturday,16:10
26897,3,B,2025-07-19,Saturday,16:10
26898,4,B,2025-07-19,Saturday,16:10
26899,5,B,2025-07-19,Saturday,16:10
26900,1,A,2025-07-19,Saturday,16:20
26901,2,A,2025-07-19,Saturday,16:20
26902,3,A,2025-07-19,Saturday,16:20
26903,4,A,2025-07-19,Saturday,16:20
26904,5,A,2025-07-19,Saturday,16:20
26905,1,B,2025-07-19,Saturday,16:20
26906,2,B,2025-07-19,Saturday,16:20
26907,3,B,2025-07-19,Saturday,16:20
26908,4,B,2025-07-19,Saturday,16:20
26909,5,B,2025-07-19,Saturday,16:20
26910,1,A,2025-07-19,Saturday,16:30
26911,2,A,2025-07-19,Saturday,16:30
26912,3,A,2025-07-19,Saturday,16:30
26913,4,A,2025-07-19,Saturday,16:30
26914,5,A,2025-07-19,Saturday,16:30
26915,1,B,2025-07-19,Saturday,16:30
26916,2,B,2025-07-19,Saturday,16:30
26917,3,B,2025-07-19,Saturday,16:30
26918,4,B,2025-07-19,Saturday,16:30
26919,5,B,2025-07-19,Saturday,16:30
26920,1,A,2025-07-19,Saturday,16:40
26921,2,A,2025-07-19,Saturday,16:40
26922,3,A,2025-07-19,Saturday,16:40
26923,4,A,2025-07-19,Saturday,16:40
26924,5,A,2025-07-19,Saturday,16:40
26925,1,B,2025-07-19,Saturday,16:40
26926,2,B,2025-07-19,Saturday,16:40
26927,3,B,2025-07-19,Saturday,16:40
26928,4,B,2025-07-19,Saturday,16:40
26929,5,B,2025-07-19,Saturday,16:40
26930,1,A,2025-07-19,Saturday,16:50
26931,2,A,2025-07-19,Saturday,16:50
26932,3,A,2025-07-19,Saturday,16:50
26933,4,A,2025-07-19,Saturday,16:50
26934,5,A,2025-07-19,Saturday,16:50
26935,1,B,2025-07-19,Saturday,16:50
26936,2,B,2025-07-19,Saturday,16:50
26937,3,B,2025-07-19,Saturday,16:50
26938,4,B,2025-07-19,Saturday,16:50
26939,5,B,2025-07-19,Saturday,16:50
26940,1,A,2025-07-19,Saturday,17:00
26941,2,A,2025-07-19,Saturday,17:00
26942,3,A,2025-07-19,Saturday,17:00
26943,4,A,2025-07-19,Saturday,17:00
26944,5,A,2025-07-19,Saturday,17:00
26945,1,B,2025-07-19,Saturday,17:00
26946,2,B,2025-07-19,Saturday,17:00
26947,3,B,2025-07-19,Saturday,17:00
26948,4,B,2025-07-19,Saturday,17:00
26949,5,B,2025-07-19,Saturday,17:00
26950,1,A,2025-07-19,Saturday,17:10
26951,2,A,2025-07-19,Saturday,17:10
26952,3,A,2025-07-19,Saturday,17:10
26953,4,A,2025-07-19,Saturday,17:10
26954,5,A,2025-07-19,Saturday,17:10
26955,1,B,2025-07-19,Saturday,17:10
26956,2,B,2025-07-19,Saturday,17:10
26957,3,B,2025-07-19,Saturday,17:10
26958,4,B,2025-07-19,Saturday,17:10
26959,5,B,2025-07-19,Saturday,17:10
26960,1,A,2025-07-19,Saturday,17:20
26961,2,A,2025-07-19,Saturday,17:20
26962,3,A,2025-07-19,Saturday,17:20
26963,4,A,2025-07-19,Saturday,17:20
26964,5,A,2025-07-19,Saturday,17:20
26965,1,B,2025-07-19,Saturday,17:20
26966,2,B,2025-07-19,Saturday,17:20
26967,3,B,2025-07-19,Saturday,17:20
26968,4,B,2025-07-19,Saturday,17:20
26969,5,B,2025-07-19,Saturday,17:20
26970,1,A,2025-07-19,Saturday,17:30
26971,2,A,2025-07-19,Saturday,17:30
26972,3,A,2025-07-19,Saturday,17:30
26973,4,A,2025-07-19,Saturday,17:30
26974,5,A,2025-07-19,Saturday,17:30
26975,1,B,2025-07-19,Saturday,17:30
26976,2,B,2025-07-19,Saturday,17:30
26977,3,B,2025-07-19,Saturday,17:30
26978,4,B,2025-07-19,Saturday,17:30
26979,5,B,2025-07-19,Saturday,17:30
26980,1,A,2025-07-19,Saturday,17:40
26981,2,A,2025-07-19,Saturday,17:40
26982,3,A,2025-07-19,Saturday,17:40
26983,4,A,2025-07-19,Saturday,17:40
26984,5,A,2025-07-19,Saturday,17:40
26985,1,B,2025-07-19,Saturday,17:40
26986,2,B,2025-07-19,Saturday,17:40
26987,3,B,2025-07-19,Saturday,17:40
26988,4,B,2025-07-19,Saturday,17:40
26989,5,B,2025-07-19,Saturday,17:40
26990,1,A,2025-07-19,Saturday,17:50
26991,2,A,2025-07-19,Saturday,17:50
26992,3,A,2025-07-19,Saturday,17:50
26993,4,A,2025-07-19,Saturday,17:50
26994,5,A,2025-07-19,Saturday,17:50
26995,1,B,2025-07-19,Saturday,17:50
26996,2,B,2025-07-19,Saturday,17:50
26997,3,B,2025-07-19,Saturday,17:50
26998,4,B,2025-07-19,Saturday,17:50
26999,5,B,2025-07-19,Saturday,17:50
27000,1,A,2025-07-19,Saturday,18:00
27001,2,A,2025-07-19,Saturday,18:00
27002,3,A,2025-07-19,Saturday,18:00
27003,4,A,2025-07-19,Saturday,18:00
27004,5,A,2025-07-19,Saturday,18:00
27005,1,B,2025-07-19,Saturday,18:00
27006,2,B,2025-07-19,Saturday,18:00
27007,3,B,2025-07-19,Saturday,18:00
27008,4,B,2025-07-19,Saturday,18:00
27009,5,B,2025-07-19,Saturday,18:00
27010,1,A,2025-07-19,Saturday,18:10
27011,2,A,2025-07-19,Saturday,18:10
27012,3,A,2025-07-19,Saturday,18:10
27013,4,A,2025-07-19,Saturday,18:10
27014,5,A,2025-07-19,Saturday,18:10
27015,1,B,2025-07-19,Saturday,18:10
27016,2,B,2025-07-19,Saturday,18:10
27017,3,B,2025-07-19,Saturday,18:10
27018,4,B,2025-07-19,Saturday,18:10
27019,5,B,2025-07-19,Saturday,18:10
27020,1,A,2025-07-19,Saturday,18:20
27021,2,A,2025-07-19,Saturday,18:20
27022,3,A,2025-07-19,Saturday,18:20
27023,4,A,2025-07-19,Saturday,18:20
27024,5,A,2025-07-19,Saturday,18:20
27025,1,B,2025-07-19,Saturday,18:20
27026,2,B,2025-07-19,Saturday,18:20
27027,3,B,2025-07-19,Saturday,18:20
27028,4,B,2025-07-19,Saturday,18:20
27029,5,B,2025-07-19,Saturday,18:20
27030,1,A,2025-07-19,Saturday,18:30
27031,2,A,2025-07-19,Saturday,18:30
27032,3,A,2025-07-19,Saturday,18:30
27033,4,A,2025-07-19,Saturday,18:30
27034,5,A,2025-07-19,Saturday,18:30
27035,1,B,2025-07-19,Saturday,18:30
27036,2,B,2025-07-19,Saturday,18:30
27037,3,B,2025-07-19,Saturday,18:30
27038,4,B,2025-07-19,Saturday,18:30
27039,5,B,2025-07-19,Saturday,18:30
27040,1,A,2025-07-19,Saturday,18:40
27041,2,A,2025-07-19,Saturday,18:40
27042,3,A,2025-07-19,Saturday,18:40
27043,4,A,2025-07-19,Saturday,18:40
27044,5,A,2025-07-19,Saturday,18:40
27045,1,B,2025-07-19,Saturday,18:40
27046,2,B,2025-07-19,Saturday,18:40
27047,3,B,2025-07-19,Saturday,18:40
27048,4,B,2025-07-19,Saturday,18:40
27049,5,B,2025-07-19,Saturday,18:40
27050,1,A,2025-07-19,Saturday,18:50
27051,2,A,2025-07-19,Saturday,18:50
27052,3,A,2025-07-19,Saturday,18:50
27053,4,A,2025-07-19,Saturday,18:50
27054,5,A,2025-07-19,Saturday,18:50
27055,1,B,2025-07-19,Saturday,18:50
27056,2,B,2025-07-19,Saturday,18:50
27057,3,B,2025-07-19,Saturday,18:50
27058,4,B,2025-07-19,Saturday,18:50
27059,5,B,2025-07-19,Saturday,18:50
27060,1,A,2025-07-19,Saturday,19:00
27061,2,A,2025-07-19,Saturday,19:00
27062,3,A,2025-07-19,Saturday,19:00
27063,4,A,2025-07-19,Saturday,19:00
27064,5,A,2025-07-19,Saturday,19:00
27065,1,B,2025-07-19,Saturday,19:00
27066,2,B,2025-07-19,Saturday,19:00
27067,3,B,2025-07-19,Saturday,19:00
27068,4,B,2025-07-19,Saturday,19:00
27069,5,B,2025-07-19,Saturday,19:00
27070,1,A,2025-07-19,Saturday,19:10
27071,2,A,2025-07-19,Saturday,19:10
27072,3,A,2025-07-19,Saturday,19:10
27073,4,A,2025-07-19,Saturday,19:10
27074,5,A,2025-07-19,Saturday,19:10
27075,1,B,2025-07-19,Saturday,19:10
27076,2,B,2025-07-19,Saturday,19:10
27077,3,B,2025-07-19,Saturday,19:10
27078,4,B,2025-07-19,Saturday,19:10
27079,5,B,2025-07-19,Saturday,19:10
27080,1,A,2025-07-19,Saturday,19:20
27081,2,A,2025-07-19,Saturday,19:20
27082,3,A,2025-07-19,Saturday,19:20
27083,4,A,2025-07-19,Saturday,19:20
27084,5,A,2025-07-19,Saturday,19:20
27085,1,B,2025-07-19,Saturday,19:20
27086,2,B,2025-07-19,Saturday,19:20
27087,3,B,2025-07-19,Saturday,19:20
27088,4,B,2025-07-19,Saturday,19:20
27089,5,B,2025-07-19,Saturday,19:20
27090,1,A,2025-07-19,Saturday,19:30
27091,2,A,2025-07-19,Saturday,19:30
27092,3,A,2025-07-19,Saturday,19:30
27093,4,A,2025-07-19,Saturday,19:30
27094,5,A,2025-07-19,Saturday,19:30
27095,1,B,2025-07-19,Saturday,19:30
27096,2,B,2025-07-19,Saturday,19:30
27097,3,B,2025-07-19,Saturday,19:30
27098,4,B,2025-07-19,Saturday,19:30
27099,5,B,2025-07-19,Saturday,19:30
27100,1,A,2025-07-19,Saturday,19:40
27101,2,A,2025-07-19,Saturday,19:40
27102,3,A,2025-07-19,Saturday,19:40
27103,4,A,2025-07-19,Saturday,19:40
27104,5,A,2025-07-19,Saturday,19:40
27105,1,B,2025-07-19,Saturday,19:40
27106,2,B,2025-07-19,Saturday,19:40
27107,3,B,2025-07-19,Saturday,19:40
27108,4,B,2025-07-19,Saturday,19:40
27109,5,B,2025-07-19,Saturday,19:40
27110,1,A,2025-07-19,Saturday,19:50
27111,2,A,2025-07-19,Saturday,19:50
27112,3,A,2025-07-19,Saturday,19:50
27113,4,A,2025-07-19,Saturday,19:50
27114,5,A,2025-07-19,Saturday,19:50
27115,1,B,2025-07-19,Saturday,19:50
27116,2,B,2025-07-19,Saturday,19:50
27117,3,B,2025-07-19,Saturday,19:50
27118,4,B,2025-07-19,Saturday,19:50
27119,5,B,2025-07-19,Saturday,19:50
27120,1,A,2025-07-19,Saturday,20:00
27121,2,A,2025-07-19,Saturday,20:00
27122,3,A,2025-07-19,Saturday,20:00
27123,4,A,2025-07-19,Saturday,20:00
27124,5,A,2025-07-19,Saturday,20:00
27125,1,B,2025-07-19,Saturday,20:00
27126,2,B,2025-07-19,Saturday,20:00
27127,3,B,2025-07-19,Saturday,20:00
27128,4,B,2025-07-19,Saturday,20:00
27129,5,B,2025-07-19,Saturday,20:00
27130,1,A,2025-07-19,Saturday,20:10
27131,2,A,2025-07-19,Saturday,20:10
27132,3,A,2025-07-19,Saturday,20:10
27133,4,A,2025-07-19,Saturday,20:10
27134,5,A,2025-07-19,Saturday,20:10
27135,1,B,2025-07-19,Saturday,20:10
27136,2,B,2025-07-19,Saturday,20:10
27137,3,B,2025-07-19,Saturday,20:10
27138,4,B,2025-07-19,Saturday,20:10
27139,5,B,2025-07-19,Saturday,20:10
27140,1,A,2025-07-19,Saturday,20:20
27141,2,A,2025-07-19,Saturday,20:20
27142,3,A,2025-07-19,Saturday,20:20
27143,4,A,2025-07-19,Saturday,20:20
27144,5,A,2025-07-19,Saturday,20:20
27145,1,B,2025-07-19,Saturday,20:20
27146,2,B,2025-07-19,Saturday,20:20
27147,3,B,2025-07-19,Saturday,20:20
27148,4,B,2025-07-19,Saturday,20:20
27149,5,B,2025-07-19,Saturday,20:20
27150,1,A,2025-07-19,Saturday,20:30
27151,2,A,2025-07-19,Saturday,20:30
27152,3,A,2025-07-19,Saturday,20:30
27153,4,A,2025-07-19,Saturday,20:30
27154,5,A,2025-07-19,Saturday,20:30
27155,1,B,2025-07-19,Saturday,20:30
27156,2,B,2025-07-19,Saturday,20:30
27157,3,B,2025-07-19,Saturday,20:30
27158,4,B,2025-07-19,Saturday,20:30
27159,5,B,2025-07-19,Saturday,20:30
27160,1,A,2025-07-19,Saturday,20:40
27161,2,A,2025-07-19,Saturday,20:40
27162,3,A,2025-07-19,Saturday,20:40
27163,4,A,2025-07-19,Saturday,20:40
27164,5,A,2025-07-19,Saturday,20:40
27165,1,B,2025-07-19,Saturday,20:40
27166,2,B,2025-07-19,Saturday,20:40
27167,3,B,2025-07-19,Saturday,20:40
27168,4,B,2025-07-19,Saturday,20:40
27169,5,B,2025-07-19,Saturday,20:40
27170,1,A,2025-07-19,Saturday,20:50
27171,2,A,2025-07-19,Saturday,20:50
27172,3,A,2025-07-19,Saturday,20:50
27173,4,A,2025-07-19,Saturday,20:50
27174,5,A,2025-07-19,Saturday,20:50
27175,1,B,2025-07-19,Saturday,20:50
27176,2,B,2025-07-19,Saturday,20:50
27177,3,B,2025-07-19,Saturday,20:50
27178,4,B,2025-07-19,Saturday,20:50
27179,5,B,2025-07-19,Saturday,20:50
27180,1,A,2025-07-19,Saturday,21:00
27181,2,A,2025-07-19,Saturday,21:00
27182,3,A,2025-07-19,Saturday,21:00
27183,4,A,2025-07-19,Saturday,21:00
27184,5,A,2025-07-19,Saturday,21:00
27185,1,B,2025-07-19,Saturday,21:00
27186,2,B,2025-07-19,Saturday,21:00
27187,3,B,2025-07-19,Saturday,21:00
27188,4,B,2025-07-19,Saturday,21:00
27189,5,B,2025-07-19,Saturday,21:00
27190,1,A,2025-07-19,Saturday,21:10
27191,2,A,2025-07-19,Saturday,21:10
27192,3,A,2025-07-19,Saturday,21:10
27193,4,A,2025-07-19,Saturday,21:10
27194,5,A,2025-07-19,Saturday,21:10
27195,1,B,2025-07-19,Saturday,21:10
27196,2,B,2025-07-19,Saturday,21:10
27197,3,B,2025-07-19,Saturday,21:10
27198,4,B,2025-07-19,Saturday,21:10
27199,5,B,2025-07-19,Saturday,21:10
27200,1,A,2025-07-19,Saturday,21:20
27201,2,A,2025-07-19,Saturday,21:20
27202,3,A,2025-07-19,Saturday,21:20
27203,4,A,2025-07-19,Saturday,21:20
27204,5,A,2025-07-19,Saturday,21:20
27205,1,B,2025-07-19,Saturday,21:20
27206,2,B,2025-07-19,Saturday,21:20
27207,3,B,2025-07-19,Saturday,21:20
27208,4,B,2025-07-19,Saturday,21:20
27209,5,B,2025-07-19,Saturday,21:20
27210,1,A,2025-07-19,Saturday,21:30
27211,2,A,2025-07-19,Saturday,21:30
27212,3,A,2025-07-19,Saturday,21:30
27213,4,A,2025-07-19,Saturday,21:30
27214,5,A,2025-07-19,Saturday,21:30
27215,1,B,2025-07-19,Saturday,21:30
27216,2,B,2025-07-19,Saturday,21:30
27217,3,B,2025-07-19,Saturday,21:30
27218,4,B,2025-07-19,Saturday,21:30
27219,5,B,2025-07-19,Saturday,21:30
27220,1,A,2025-07-19,Saturday,21:40
27221,2,A,2025-07-19,Saturday,21:40
27222,3,A,2025-07-19,Saturday,21:40
27223,4,A,2025-07-19,Saturday,21:40
27224,5,A,2025-07-19,Saturday,21:40
27225,1,B,2025-07-19,Saturday,21:40
27226,2,B,2025-07-19,Saturday,21:40
27227,3,B,2025-07-19,Saturday,21:40
27228,4,B,2025-07-19,Saturday,21:40
27229,5,B,2025-07-19,Saturday,21:40
27230,1,A,2025-07-19,Saturday,21:50
27231,2,A,2025-07-19,Saturday,21:50
27232,3,A,2025-07-19,Saturday,21:50
27233,4,A,2025-07-19,Saturday,21:50
27234,5,A,2025-07-19,Saturday,21:50
27235,1,B,2025-07-19,Saturday,21:50
27236,2,B,2025-07-19,Saturday,21:50
27237,3,B,2025-07-19,Saturday,21:50
27238,4,B,2025-07-19,Saturday,21:50
27239,5,B,2025-07-19,Saturday,21:50
27240,1,A,2025-07-19,Saturday,22:00
27241,2,A,2025-07-19,Saturday,22:00
27242,3,A,2025-07-19,Saturday,22:00
27243,4,A,2025-07-19,Saturday,22:00
27244,5,A,2025-07-19,Saturday,22:00
27245,1,B,2025-07-19,Saturday,22:00
27246,2,B,2025-07-19,Saturday,22:00
27247,3,B,2025-07-19,Saturday,22:00
27248,4,B,2025-07-19,Saturday,22:00
27249,5,B,2025-07-19,Saturday,22:00
27250,1,A,2025-07-19,Saturday,22:10
27251,2,A,2025-07-19,Saturday,22:10
27252,3,A,2025-07-19,Saturday,22:10
27253,4,A,2025-07-19,Saturday,22:10
27254,5,A,2025-07-19,Saturday,22:10
27255,1,B,2025-07-19,Saturday,22:10
27256,2,B,2025-07-19,Saturday,22:10
27257,3,B,2025-07-19,Saturday,22:10
27258,4,B,2025-07-19,Saturday,22:10
27259,5,B,2025-07-19,Saturday,22:10
27260,1,A,2025-07-19,Saturday,22:20
27261,2,A,2025-07-19,Saturday,22:20
27262,3,A,2025-07-19,Saturday,22:20
27263,4,A,2025-07-19,Saturday,22:20
27264,5,A,2025-07-19,Saturday,22:20
27265,1,B,2025-07-19,Saturday,22:20
27266,2,B,2025-07-19,Saturday,22:20
27267,3,B,2025-07-19,Saturday,22:20
27268,4,B,2025-07-19,Saturday,22:20
27269,5,B,2025-07-19,Saturday,22:20
27270,1,A,2025-07-19,Saturday,22:30
27271,2,A,2025-07-19,Saturday,22:30
27272,3,A,2025-07-19,Saturday,22:30
27273,4,A,2025-07-19,Saturday,22:30
27274,5,A,2025-07-19,Saturday,22:30
27275,1,B,2025-07-19,Saturday,22:30
27276,2,B,2025-07-19,Saturday,22:30
27277,3,B,2025-07-19,Saturday,22:30
27278,4,B,2025-07-19,Saturday,22:30
27279,5,B,2025-07-19,Saturday,22:30
27280,1,A,2025-07-19,Saturday,22:40
27281,2,A,2025-07-19,Saturday,22:40
27282,3,A,2025-07-19,Saturday,22:40
27283,4,A,2025-07-19,Saturday,22:40
27284,5,A,2025-07-19,Saturday,22:40
27285,1,B,2025-07-19,Saturday,22:40
27286,2,B,2025-07-19,Saturday,22:40
27287,3,B,2025-07-19,Saturday,22:40
27288,4,B,2025-07-19,Saturday,22:40
27289,5,B,2025-07-19,Saturday,22:40
27290,1,A,2025-07-19,Saturday,22:50
27291,2,A,2025-07-19,Saturday,22:50
27292,3,A,2025-07-19,Saturday,22:50
27293,4,A,2025-07-19,Saturday,22:50
27294,5,A,2025-07-19,Saturday,22:50
27295,1,B,2025-07-19,Saturday,22:50
27296,2,B,2025-07-19,Saturday,22:50
27297,3,B,2025-07-19,Saturday,22:50
27298,4,B,2025-07-19,Saturday,22:50
27299,5,B,2025-07-19,Saturday,22:50
27300,1,A,2025-07-19,Saturday,23:00
27301,2,A,2025-07-19,Saturday,23:00
27302,3,A,2025-07-19,Saturday,23:00
27303,4,A,2025-07-19,Saturday,23:00
27304,5,A,2025-07-19,Saturday,23:00
27305,1,B,2025-07-19,Saturday,23:00
27306,2,B,2025-07-19,Saturday,23:00
27307,3,B,2025-07-19,Saturday,23:00
27308,4,B,2025-07-19,Saturday,23:00
27309,5,B,2025-07-19,Saturday,23:00
27310,1,A,2025-07-19,Saturday,23:10
27311,2,A,2025-07-19,Saturday,23:10
27312,3,A,2025-07-19,Saturday,23:10
27313,4,A,2025-07-19,Saturday,23:10
27314,5,A,2025-07-19,Saturday,23:10
27315,1,B,2025-07-19,Saturday,23:10
27316,2,B,2025-07-19,Saturday,23:10
27317,3,B,2025-07-19,Saturday,23:10
27318,4,B,2025-07-19,Saturday,23:10
27319,5,B,2025-07-19,Saturday,23:10
27320,1,A,2025-07-19,Saturday,23:20
27321,2,A,2025-07-19,Saturday,23:20
27322,3,A,2025-07-19,Saturday,23:20
27323,4,A,2025-07-19,Saturday,23:20
27324,5,A,2025-07-19,Saturday,23:20
27325,1,B,2025-07-19,Saturday,23:20
27326,2,B,2025-07-19,Saturday,23:20
27327,3,B,2025-07-19,Saturday,23:20
27328,4,B,2025-07-19,Saturday,23:20
27329,5,B,2025-07-19,Saturday,23:20
27330,1,A,2025-07-19,Saturday,23:30
27331,2,A,2025-07-19,Saturday,23:30
27332,3,A,2025-07-19,Saturday,23:30
27333,4,A,2025-07-19,Saturday,23:30
27334,5,A,2025-07-19,Saturday,23:30
27335,1,B,2025-07-19,Saturday,23:30
27336,2,B,2025-07-19,Saturday,23:30
27337,3,B,2025-07-19,Saturday,23:30
27338,4,B,2025-07-19,Saturday,23:30
27339,5,B,2025-07-19,Saturday,23:30
27340,1,A,2025-07-19,Saturday,23:40
27341,2,A,2025-07-19,Saturday,23:40
27342,3,A,2025-07-19,Saturday,23:40
27343,4,A,2025-07-19,Saturday,23:40
27344,5,A,2025-07-19,Saturday,23:40
