Measurement_Id,Price_95,Price_98,Price_ON,Price_ON_Plus,Price_LPG
18802,5.75,5.93,5.84,5.63,2.49
18803,5.75,5.93,5.84,5.63,2.49
18804,5.75,5.93,5.84,5.63,2.49
18805,5.75,5.93,5.84,5.63,2.49
18806,5.75,5.93,5.84,5.63,2.49
18807,5.75,5.93,5.84,5.63,2.49
18808,5.75,5.93,5.84,5.63,2.49
18809,5.75,5.93,5.84,5.63,2.49
18810,5.75,5.93,5.84,5.63,2.49
18811,5.75,5.93,5.84,5.63,2.49
18812,5.75,5.93,5.84,5.63,2.49
18813,5.75,5.93,5.84,5.63,2.49
18814,5.75,5.93,5.84,5.63,2.49
18815,5.75,5.93,5.84,5.63,2.49
18816,5.75,5.93,5.84,5.63,2.49
18817,5.75,5.93,5.84,5.63,2.49
18818,5.75,5.93,5.84,5.63,2.49
18819,5.75,5.93,5.84,5.63,2.49
18820,5.75,5.93,5.84,5.63,2.49
18821,5.75,5.93,5.84,5.63,2.49
18822,5.75,5.93,5.84,5.63,2.49
18823,5.75,5.93,5.84,5.63,2.49
18824,5.75,5.93,5.84,5.63,2.49
18825,5.75,5.93,5.84,5.63,2.49
18826,5.75,5.93,5.84,5.63,2.49
18827,5.75,5.93,5.84,5.63,2.49
18828,5.75,5.93,5.84,5.63,2.49
18829,5.75,5.93,5.84,5.63,2.49
18830,5.75,5.93,5.84,5.63,2.49
18831,5.75,5.93,5.84,5.63,2.49
18832,5.75,5.93,5.84,5.63,2.49
18833,5.75,5.93,5.84,5.63,2.49
18834,5.75,5.93,5.84,5.63,2.49
18835,5.75,5.93,5.84,5.63,2.49
18836,5.75,5.93,5.84,5.63,2.49
18837,5.75,5.93,5.84,5.63,2.49
18838,5.75,5.93,5.84,5.63,2.49
18839,5.75,5.93,5.84,5.63,2.49
18840,5.75,5.93,5.84,5.63,2.49
18841,5.75,5.93,5.84,5.63,2.49
18842,5.75,5.93,5.84,5.63,2.49
18843,5.75,5.93,5.84,5.63,2.49
18844,5.75,5.93,5.84,5.63,2.49
18845,5.75,5.93,5.84,5.63,2.49
18846,5.75,5.93,5.84,5.63,2.49
18847,5.75,5.93,5.84,5.63,2.49
18848,5.75,5.93,5.84,5.63,2.49
18849,5.75,5.93,5.84,5.63,2.49
18850,5.75,5.93,5.84,5.63,2.49
18851,5.75,5.93,5.84,5.63,2.49
18852,5.75,5.93,5.84,5.63,2.49
18853,5.75,5.93,5.84,5.63,2.49
18854,5.75,5.93,5.84,5.63,2.49
18855,5.75,5.93,5.84,5.63,2.49
18856,5.75,5.93,5.84,5.63,2.49
18857,5.75,5.93,5.84,5.63,2.49
18858,5.75,5.93,5.84,5.63,2.49
18859,5.75,5.93,5.84,5.63,2.49
18860,5.75,5.93,5.84,5.63,2.49
18861,5.75,5.93,5.84,5.63,2.49
18862,5.75,5.93,5.84,5.63,2.49
18863,5.75,5.93,5.84,5.63,2.49
18864,5.75,5.93,5.84,5.63,2.49
18865,5.75,5.93,5.84,5.63,2.49
18866,5.75,5.93,5.84,5.63,2.49
18867,5.75,5.93,5.84,5.63,2.49
18868,5.75,5.93,5.84,5.63,2.49
18869,5.75,5.93,5.84,5.63,2.49
18870,5.75,5.93,5.84,5.63,2.49
18871,5.75,5.93,5.84,5.63,2.49
18872,5.75,5.93,5.84,5.63,2.49
18873,5.75,5.93,5.84,5.63,2.49
18874,5.75,5.93,5.84,5.63,2.49
18875,5.75,5.93,5.84,5.63,2.49
18876,5.75,5.93,5.84,5.63,2.49
18877,5.75,5.93,5.84,5.63,2.49
18878,5.75,5.93,5.84,5.63,2.49
18879,5.75,5.93,5.84,5.63,2.49
18880,5.75,5.93,5.84,5.63,2.49
18881,5.75,5.93,5.84,5.63,2.49
18882,5.75,5.93,5.84,5.63,2.49
18883,5.75,5.93,5.84,5.63,2.49
18884,5.75,5.93,5.84,5.63,2.49
18885,5.75,5.93,5.84,5.63,2.49
18886,5.75,5.93,5.84,5.63,2.49
18887,5.75,5.93,5.84,5.63,2.49
18888,5.75,5.93,5.84,5.63,2.49
18889,5.75,5.93,5.84,5.63,2.49
18890,5.75,5.93,5.84,5.63,2.49
18891,5.75,5.93,5.84,5.63,2.49
18892,5.75,5.93,5.84,5.63,2.49
18893,5.75,5.93,5.84,5.63,2.49
18894,5.75,5.93,5.84,5.63,2.49
18895,5.75,5.93,5.84,5.63,2.49
18896,5.75,5.93,5.84,5.63,2.49
18897,5.75,5.93,5.84,5.63,2.49
18898,5.75,5.93,5.84,5.63,2.49
18899,5.75,5.93,5.84,5.63,2.49
18900,5.75,5.93,5.84,5.63,2.49
18901,5.75,5.93,5.84,5.63,2.49
18902,5.75,5.93,5.84,5.63,2.49
18903,5.75,5.93,5.84,5.63,2.49
18904,5.75,5.93,5.84,5.63,2.49
18905,5.75,5.93,5.84,5.63,2.49
18906,5.75,5.93,5.84,5.63,2.49
18907,5.75,5.93,5.84,5.63,2.49
18908,5.75,5.93,5.84,5.63,2.49
18909,5.75,5.93,5.84,5.63,2.49
18910,5.75,5.93,5.84,5.63,2.49
18911,5.75,5.93,5.84,5.63,2.49
18912,5.75,5.93,5.84,5.63,2.49
18913,5.75,5.93,5.84,5.63,2.49
18914,5.75,5.93,5.84,5.63,2.49
18915,5.75,5.93,5.84,5.63,2.49
18916,5.75,5.93,5.84,5.63,2.49
18917,5.75,5.93,5.84,5.63,2.49
18918,5.75,5.93,5.84,5.63,2.49
18919,5.75,5.93,5.84,5.63,2.49
18920,5.75,5.93,5.84,5.63,2.49
18921,5.75,5.93,5.84,5.63,2.49
18922,5.75,5.93,5.84,5.63,2.49
18923,5.75,5.93,5.84,5.63,2.49
18924,5.75,5.93,5.84,5.63,2.49
18925,5.75,5.93,5.84,5.63,2.49
18926,5.75,5.93,5.84,5.63,2.49
18927,5.75,5.93,5.84,5.63,2.49
18928,5.75,5.93,5.84,5.63,2.49
18929,5.75,5.93,5.84,5.63,2.49
18930,5.75,5.93,5.84,5.63,2.49
18931,5.75,5.93,5.84,5.63,2.49
18932,5.75,5.93,5.84,5.63,2.49
18933,5.75,5.93,5.84,5.63,2.49
18934,5.75,5.93,5.84,5.63,2.49
18935,5.75,5.93,5.84,5.63,2.49
18936,5.75,5.93,5.84,5.63,2.49
18937,5.75,5.93,5.84,5.63,2.49
18938,5.75,5.93,5.84,5.63,2.49
18939,5.75,5.93,5.84,5.63,2.49
18940,5.75,5.93,5.84,5.63,2.49
18941,5.75,5.93,5.84,5.63,2.49
18942,5.75,5.93,5.84,5.63,2.49
18943,5.75,5.93,5.84,5.63,2.49
18944,5.75,5.93,5.84,5.63,2.49
18945,5.75,5.93,5.84,5.63,2.49
18946,5.75,5.93,5.84,5.63,2.49
18947,5.75,5.93,5.84,5.63,2.49
18948,5.75,5.93,5.84,5.63,2.49
18949,5.75,5.93,5.84,5.63,2.49
18950,5.75,5.93,5.84,5.63,2.49
18951,5.75,5.93,5.84,5.63,2.49
18952,5.75,5.93,5.84,5.63,2.49
18953,5.75,5.93,5.84,5.63,2.49
18954,5.75,5.93,5.84,5.63,2.49
18955,5.75,5.93,5.84,5.63,2.49
18956,5.75,5.93,5.84,5.63,2.49
18957,5.75,5.93,5.84,5.63,2.49
18958,5.75,5.93,5.84,5.63,2.49
18959,5.75,5.93,5.84,5.63,2.49
18960,5.75,5.93,5.84,5.63,2.49
18961,5.75,5.93,5.84,5.63,2.49
18962,5.75,5.93,5.84,5.63,2.49
18963,5.75,5.93,5.84,5.63,2.49
18964,5.75,5.93,5.84,5.63,2.49
18965,5.75,5.93,5.84,5.63,2.49
18966,5.75,5.93,5.84,5.63,2.49
18967,5.75,5.93,5.84,5.63,2.49
18968,5.75,5.93,5.84,5.63,2.49
18969,5.75,5.93,5.84,5.63,2.49
18970,5.75,5.93,5.84,5.63,2.49
18971,5.75,5.93,5.84,5.63,2.49
18972,5.75,5.93,5.84,5.63,2.49
18973,5.75,5.93,5.84,5.63,2.49
18974,5.75,5.93,5.84,5.63,2.49
18975,5.75,5.93,5.84,5.63,2.49
18976,5.75,5.93,5.84,5.63,2.49
18977,5.75,5.93,5.84,5.63,2.49
18978,5.75,5.93,5.84,5.63,2.49
18979,5.75,5.93,5.84,5.63,2.49
18980,5.75,5.93,5.84,5.63,2.49
18981,5.75,5.93,5.84,5.63,2.49
18982,5.75,5.93,5.84,5.63,2.49
18983,5.75,5.93,5.84,5.63,2.49
18984,5.75,5.93,5.84,5.63,2.49
18985,5.75,5.93,5.84,5.63,2.49
18986,5.75,5.93,5.84,5.63,2.49
18987,5.75,5.93,5.84,5.63,2.49
18988,5.75,5.93,5.84,5.63,2.49
18989,5.75,5.93,5.84,5.63,2.49
18990,5.75,5.93,5.84,5.63,2.49
18991,5.75,5.93,5.84,5.63,2.49
18992,5.75,5.93,5.84,5.63,2.49
18993,5.75,5.93,5.84,5.63,2.49
18994,5.75,5.93,5.84,5.63,2.49
18995,5.75,5.93,5.84,5.63,2.49
18996,5.75,5.93,5.84,5.63,2.49
18997,5.75,5.93,5.84,5.63,2.49
18998,5.75,5.93,5.84,5.63,2.49
18999,5.75,5.93,5.84,5.63,2.49
19000,5.75,5.93,5.84,5.63,2.49
19001,5.75,5.93,5.84,5.63,2.49
19002,5.75,5.93,5.84,5.63,2.49
19003,5.75,5.93,5.84,5.63,2.49
19004,5.75,5.93,5.84,5.63,2.49
19005,5.75,5.93,5.84,5.63,2.49
19006,5.75,5.93,5.84,5.63,2.49
19007,5.75,5.93,5.84,5.63,2.49
19008,5.75,5.93,5.84,5.63,2.49
19009,5.75,5.93,5.84,5.63,2.49
19010,5.75,5.93,5.84,5.63,2.49
19011,5.75,5.93,5.84,5.63,2.49
19012,5.75,5.93,5.84,5.63,2.49
19013,5.75,5.93,5.84,5.63,2.49
19014,5.75,5.93,5.84,5.63,2.49
19015,5.75,5.93,5.84,5.63,2.49
19016,5.75,5.93,5.84,5.63,2.49
19017,5.75,5.93,5.84,5.63,2.49
19018,5.75,5.93,5.84,5.63,2.49
19019,5.75,5.93,5.84,5.63,2.49
19020,5.75,5.93,5.84,5.63,2.49
19021,5.75,5.93,5.84,5.63,2.49
19022,5.75,5.93,5.84,5.63,2.49
19023,5.75,5.93,5.84,5.63,2.49
19024,5.75,5.93,5.84,5.63,2.49
19025,5.75,5.93,5.84,5.63,2.49
19026,5.75,5.93,5.84,5.63,2.49
19027,5.75,5.93,5.84,5.63,2.49
19028,5.75,5.93,5.84,5.63,2.49
19029,5.75,5.93,5.84,5.63,2.49
19030,5.75,5.93,5.84,5.63,2.49
19031,5.75,5.93,5.84,5.63,2.49
19032,5.75,5.93,5.84,5.63,2.49
19033,5.75,5.93,5.84,5.63,2.49
19034,5.75,5.93,5.84,5.63,2.49
19035,5.75,5.93,5.84,5.63,2.49
19036,5.75,5.93,5.84,5.63,2.49
19037,5.75,5.93,5.84,5.63,2.49
19038,5.75,5.93,5.84,5.63,2.49
19039,5.75,5.93,5.84,5.63,2.49
19040,5.75,5.93,5.84,5.63,2.49
19041,5.75,5.93,5.84,5.63,2.49
19042,5.75,5.93,5.84,5.63,2.49
19043,5.75,5.93,5.84,5.63,2.49
19044,5.75,5.93,5.84,5.63,2.49
19045,5.75,5.93,5.84,5.63,2.49
19046,5.75,5.93,5.84,5.63,2.49
19047,5.75,5.93,5.84,5.63,2.49
19048,5.75,5.93,5.84,5.63,2.49
19049,5.75,5.93,5.84,5.63,2.49
19050,5.75,5.93,5.84,5.63,2.49
19051,5.75,5.93,5.84,5.63,2.49
19052,5.75,5.93,5.84,5.63,2.49
19053,5.75,5.93,5.84,5.63,2.49
19054,5.75,5.93,5.84,5.63,2.49
19055,5.75,5.93,5.84,5.63,2.49
19056,5.75,5.93,5.84,5.63,2.49
19057,5.75,5.93,5.84,5.63,2.49
19058,5.75,5.93,5.84,5.63,2.49
19059,5.75,5.93,5.84,5.63,2.49
19060,5.75,5.93,5.84,5.63,2.49
19061,5.75,5.93,5.84,5.63,2.49
19062,5.75,5.93,5.84,5.63,2.49
19063,5.75,5.93,5.84,5.63,2.49
19064,5.75,5.93,5.84,5.63,2.49
19065,5.75,5.93,5.84,5.63,2.49
19066,5.75,5.93,5.84,5.63,2.49
19067,5.75,5.93,5.84,5.63,2.49
19068,5.75,5.93,5.84,5.63,2.49
19069,5.75,5.93,5.84,5.63,2.49
19070,5.75,5.93,5.84,5.63,2.49
19071,5.75,5.93,5.84,5.63,2.49
19072,5.75,5.93,5.84,5.63,2.49
19073,5.75,5.93,5.84,5.63,2.49
19074,5.75,5.93,5.84,5.63,2.49
19075,5.75,5.93,5.84,5.63,2.49
19076,5.75,5.93,5.84,5.63,2.49
19077,5.75,5.93,5.84,5.63,2.49
19078,5.75,5.93,5.84,5.63,2.49
19079,5.75,5.93,5.84,5.63,2.49
19080,5.75,5.93,5.84,5.63,2.49
19081,5.75,5.93,5.84,5.63,2.49
19082,5.75,5.93,5.84,5.63,2.49
19083,5.75,5.93,5.84,5.63,2.49
19084,5.75,5.93,5.84,5.63,2.49
19085,5.75,5.93,5.84,5.63,2.49
19086,5.75,5.93,5.84,5.63,2.49
19087,5.75,5.93,5.84,5.63,2.49
19088,5.75,5.93,5.84,5.63,2.49
19089,5.75,5.93,5.84,5.63,2.49
19090,5.75,5.93,5.84,5.63,2.49
19091,5.75,5.93,5.84,5.63,2.49
19092,5.75,5.93,5.84,5.63,2.49
19093,5.75,5.93,5.84,5.63,2.49
19094,5.75,5.93,5.84,5.63,2.49
19095,5.75,5.93,5.84,5.63,2.49
19096,5.75,5.93,5.84,5.63,2.49
19097,5.75,5.93,5.84,5.63,2.49
19098,5.75,5.93,5.84,5.63,2.49
19099,5.75,5.93,5.84,5.63,2.49
19100,5.75,5.93,5.84,5.63,2.49
19101,5.75,5.93,5.84,5.63,2.49
19102,5.75,5.93,5.84,5.63,2.49
19103,5.75,5.93,5.84,5.63,2.49
19104,5.75,5.93,5.84,5.63,2.49
19105,5.75,5.93,5.84,5.63,2.49
19106,5.75,5.93,5.84,5.63,2.49
19107,5.75,5.93,5.84,5.63,2.49
19108,5.75,5.93,5.84,5.63,2.49
19109,5.75,5.93,5.84,5.63,2.49
19110,5.75,5.93,5.84,5.63,2.49
19111,5.75,5.93,5.84,5.63,2.49
19112,5.75,5.93,5.84,5.63,2.49
19113,5.75,5.93,5.84,5.63,2.49
19114,5.75,5.93,5.84,5.63,2.49
19115,5.75,5.93,5.84,5.63,2.49
19116,5.75,5.93,5.84,5.63,2.49
19117,5.75,5.93,5.84,5.63,2.49
19118,5.75,5.93,5.84,5.63,2.49
19119,5.75,5.93,5.84,5.63,2.49
19120,5.75,5.93,5.84,5.63,2.49
19121,5.75,5.93,5.84,5.63,2.49
19122,5.75,5.93,5.84,5.63,2.49
19123,5.75,5.93,5.84,5.63,2.49
19124,5.75,5.93,5.84,5.63,2.49
19125,5.75,5.93,5.84,5.63,2.49
19126,5.75,5.93,5.84,5.63,2.49
19127,5.75,5.93,5.84,5.63,2.49
19128,5.75,5.93,5.84,5.63,2.49
19129,5.75,5.93,5.84,5.63,2.49
19130,5.75,5.93,5.84,5.63,2.49
19131,5.75,5.93,5.84,5.63,2.49
19132,5.75,5.93,5.84,5.63,2.49
19133,5.75,5.93,5.84,5.63,2.49
19134,5.75,5.93,5.84,5.63,2.49
19135,5.75,5.93,5.84,5.63,2.49
19136,5.75,5.93,5.84,5.63,2.49
19137,5.75,5.93,5.84,5.63,2.49
19138,5.75,5.93,5.84,5.63,2.49
19139,5.75,5.93,5.84,5.63,2.49
19140,5.75,5.93,5.84,5.63,2.49
19141,5.75,5.93,5.84,5.63,2.49
19142,5.75,5.93,5.84,5.63,2.49
19143,5.75,5.93,5.84,5.63,2.49
19144,5.75,5.93,5.84,5.63,2.49
19145,5.75,5.93,5.84,5.63,2.49
19146,5.75,5.93,5.84,5.63,2.49
19147,5.75,5.93,5.84,5.63,2.49
19148,5.75,5.93,5.84,5.63,2.49
19149,5.75,5.93,5.84,5.63,2.49
19150,5.75,5.93,5.84,5.63,2.49
19151,5.75,5.93,5.84,5.63,2.49
19152,5.75,5.93,5.84,5.63,2.49
19153,5.75,5.93,5.84,5.63,2.49
19154,5.75,5.93,5.84,5.63,2.49
19155,5.75,5.93,5.84,5.63,2.49
19156,5.75,5.93,5.84,5.63,2.49
19157,5.75,5.93,5.84,5.63,2.49
19158,5.75,5.93,5.84,5.63,2.49
19159,5.75,5.93,5.84,5.63,2.49
19160,5.75,5.93,5.84,5.63,2.49
19161,5.75,5.93,5.84,5.63,2.49
19162,5.75,5.93,5.84,5.63,2.49
19163,5.75,5.93,5.84,5.63,2.49
19164,5.75,5.93,5.84,5.63,2.49
19165,5.75,5.93,5.84,5.63,2.49
19166,5.75,5.93,5.84,5.63,2.49
19167,5.75,5.93,5.84,5.63,2.49
19168,5.75,5.93,5.84,5.63,2.49
19169,5.75,5.93,5.84,5.63,2.49
19170,5.75,5.93,5.84,5.63,2.49
19171,5.75,5.93,5.84,5.63,2.49
19172,5.75,5.93,5.84,5.63,2.49
19173,5.75,5.93,5.84,5.63,2.49
19174,5.75,5.93,5.84,5.63,2.49
19175,5.75,5.93,5.84,5.63,2.49
19176,5.75,5.93,5.84,5.63,2.49
19177,5.75,5.93,5.84,5.63,2.49
19178,5.75,5.93,5.84,5.63,2.49
19179,5.75,5.93,5.84,5.63,2.49
19180,5.75,5.93,5.84,5.63,2.49
19181,5.75,5.93,5.84,5.63,2.49
19182,5.75,5.93,5.84,5.63,2.49
19183,5.75,5.93,5.84,5.63,2.49
19184,5.75,5.93,5.84,5.63,2.49
19185,5.75,5.93,5.84,5.63,2.49
19186,5.75,5.93,5.84,5.63,2.49
19187,5.75,5.93,5.84,5.63,2.49
19188,5.75,5.93,5.84,5.63,2.49
19189,5.75,5.93,5.84,5.63,2.49
19190,5.75,5.93,5.84,5.63,2.49
19191,5.75,5.93,5.84,5.63,2.49
19192,5.75,5.93,5.84,5.63,2.49
19193,5.75,5.93,5.84,5.63,2.49
19194,5.75,5.93,5.84,5.63,2.49
19195,5.75,5.93,5.84,5.63,2.49
19196,5.75,5.93,5.84,5.63,2.49
19197,5.75,5.93,5.84,5.63,2.49
19198,5.75,5.93,5.84,5.63,2.49
19199,5.75,5.93,5.84,5.63,2.49
19200,5.75,5.93,5.84,5.63,2.49
19201,5.75,5.93,5.84,5.63,2.49
19202,5.75,5.93,5.84,5.63,2.49
19203,5.75,5.93,5.84,5.63,2.49
19204,5.75,5.93,5.84,5.63,2.49
19205,5.75,5.93,5.84,5.63,2.49
19206,5.75,5.93,5.84,5.63,2.49
19207,5.75,5.93,5.84,5.63,2.49
19208,5.75,5.93,5.84,5.63,2.49
19209,5.75,5.93,5.84,5.63,2.49
19210,5.75,5.93,5.84,5.63,2.49
19211,5.75,5.93,5.84,5.63,2.49
19212,5.75,5.93,5.84,5.63,2.49
19213,5.75,5.93,5.84,5.63,2.49
19214,5.75,5.93,5.84,5.63,2.49
19215,5.75,5.93,5.84,5.63,2.49
19216,5.75,5.93,5.84,5.63,2.49
19217,5.75,5.93,5.84,5.63,2.49
19218,5.75,5.93,5.84,5.63,2.49
19219,5.75,5.93,5.84,5.63,2.49
19220,5.75,5.93,5.84,5.63,2.49
19221,5.75,5.93,5.84,5.63,2.49
19222,5.75,5.93,5.84,5.63,2.49
19223,5.75,5.93,5.84,5.63,2.49
19224,5.75,5.93,5.84,5.63,2.49
19225,5.75,5.93,5.84,5.63,2.49
19226,5.75,5.93,5.84,5.63,2.49
19227,5.75,5.93,5.84,5.63,2.49
19228,5.75,5.93,5.84,5.63,2.49
19229,5.75,5.93,5.84,5.63,2.49
19230,5.75,5.93,5.84,5.63,2.49
19231,5.75,5.93,5.84,5.63,2.49
19232,5.75,5.93,5.84,5.63,2.49
19233,5.75,5.93,5.84,5.63,2.49
19234,5.75,5.93,5.84,5.63,2.49
19235,5.75,5.93,5.84,5.63,2.49
19236,5.75,5.93,5.84,5.63,2.49
19237,5.75,5.93,5.84,5.63,2.49
19238,5.75,5.93,5.84,5.63,2.49
19239,5.75,5.93,5.84,5.63,2.49
19240,5.75,5.93,5.84,5.63,2.49
19241,5.75,5.93,5.84,5.63,2.49
19242,5.75,5.93,5.84,5.63,2.49
19243,5.75,5.93,5.84,5.63,2.49
19244,5.75,5.93,5.84,5.63,2.49
19245,5.75,5.93,5.84,5.63,2.49
19246,5.75,5.93,5.84,5.63,2.49
19247,5.75,5.93,5.84,5.63,2.49
19248,5.75,5.93,5.84,5.63,2.49
19249,5.75,5.93,5.84,5.63,2.49
19250,5.75,5.93,5.84,5.63,2.49
19251,5.75,5.93,5.84,5.63,2.49
19252,5.75,5.93,5.84,5.63,2.49
19253,5.75,5.93,5.84,5.63,2.49
19254,5.75,5.93,5.84,5.63,2.49
19255,5.75,5.93,5.84,5.63,2.49
19256,5.75,5.93,5.84,5.63,2.49
19257,5.75,5.93,5.84,5.63,2.49
19258,5.75,5.93,5.84,5.63,2.49
19259,5.75,5.93,5.84,5.63,2.49
19260,5.75,5.93,5.84,5.63,2.49
19261,5.75,5.93,5.84,5.63,2.49
19262,5.75,5.93,5.84,5.63,2.49
19263,5.75,5.93,5.84,5.63,2.49
19264,5.75,5.93,5.84,5.63,2.49
19265,5.75,5.93,5.84,5.63,2.49
19266,5.75,5.93,5.84,5.63,2.49
19267,5.75,5.93,5.84,5.63,2.49
19268,5.75,5.93,5.84,5.63,2.49
19269,5.75,5.93,5.84,5.63,2.49
19270,5.75,5.93,5.84,5.63,2.49
19271,5.75,5.93,5.84,5.63,2.49
19272,5.75,5.93,5.84,5.63,2.49
19273,5.75,5.93,5.84,5.63,2.49
19274,5.75,5.93,5.84,5.63,2.49
19275,5.75,5.93,5.84,5.63,2.49
19276,5.75,5.93,5.84,5.63,2.49
19277,5.75,5.93,5.84,5.63,2.49
19278,5.75,5.93,5.84,5.63,2.49
19279,5.75,5.93,5.84,5.63,2.49
19280,5.75,5.93,5.84,5.63,2.49
19281,5.75,5.93,5.84,5.63,2.49
19282,5.75,5.93,5.84,5.63,2.49
19283,5.75,5.93,5.84,5.63,2.49
19284,5.75,5.93,5.84,5.63,2.49
19285,5.75,5.93,5.84,5.63,2.49
19286,5.75,5.93,5.84,5.63,2.49
19287,5.75,5.93,5.84,5.63,2.49
19288,5.75,5.93,5.84,5.63,2.49
19289,5.75,5.93,5.84,5.63,2.49
19290,5.75,5.93,5.84,5.63,2.49
19291,5.75,5.93,5.84,5.63,2.49
19292,5.75,5.93,5.84,5.63,2.49
19293,5.75,5.93,5.84,5.63,2.49
19294,5.75,5.93,5.84,5.63,2.49
19295,5.75,5.93,5.84,5.63,2.49
19296,5.75,5.93,5.84,5.63,2.49
19297,5.75,5.93,5.84,5.63,2.49
19298,5.75,5.93,5.84,5.63,2.49
19299,5.75,5.93,5.84,5.63,2.49
19300,5.75,5.93,5.84,5.63,2.49
19301,5.75,5.93,5.84,5.63,2.49
19302,5.75,5.93,5.84,5.63,2.49
19303,5.75,5.93,5.84,5.63,2.49
19304,5.75,5.93,5.84,5.63,2.49
19305,5.75,5.93,5.84,5.63,2.49
19306,5.75,5.93,5.84,5.63,2.49
19307,5.75,5.93,5.84,5.63,2.49
19308,5.75,5.93,5.84,5.63,2.49
19309,5.75,5.93,5.84,5.63,2.49
19310,5.75,5.93,5.84,5.63,2.49
19311,5.75,5.93,5.84,5.63,2.49
19312,5.75,5.93,5.84,5.63,2.49
19313,5.75,5.93,5.84,5.63,2.49
19314,5.75,5.93,5.84,5.63,2.49
19315,5.75,5.93,5.84,5.63,2.49
19316,5.75,5.93,5.84,5.63,2.49
19317,5.75,5.93,5.84,5.63,2.49
19318,5.75,5.93,5.84,5.63,2.49
19319,5.75,5.93,5.84,5.63,2.49
19320,5.75,5.93,5.84,5.63,2.49
19321,5.75,5.93,5.84,5.63,2.49
19322,5.75,5.93,5.84,5.63,2.49
19323,5.75,5.93,5.84,5.63,2.49
19324,5.75,5.93,5.84,5.63,2.49
19325,5.75,5.93,5.84,5.63,2.49
19326,5.75,5.93,5.84,5.63,2.49
19327,5.75,5.93,5.84,5.63,2.49
19328,5.75,5.93,5.84,5.63,2.49
19329,5.75,5.93,5.84,5.63,2.49
19330,5.75,5.93,5.84,5.63,2.49
19331,5.75,5.93,5.84,5.63,2.49
19332,5.75,5.93,5.84,5.63,2.49
19333,5.75,5.93,5.84,5.63,2.49
19334,5.75,5.93,5.84,5.63,2.49
19335,5.75,5.93,5.84,5.63,2.49
19336,5.75,5.93,5.84,5.63,2.49
19337,5.75,5.93,5.84,5.63,2.49
19338,5.75,5.93,5.84,5.63,2.49
19339,5.75,5.93,5.84,5.63,2.49
19340,5.75,5.93,5.84,5.63,2.49
19341,5.75,5.93,5.84,5.63,2.49
19342,5.75,5.93,5.84,5.63,2.49
19343,5.75,5.93,5.84,5.63,2.49
19344,5.75,5.93,5.84,5.63,2.49
19345,5.75,5.93,5.84,5.63,2.49
19346,5.75,5.93,5.84,5.63,2.49
19347,5.75,5.93,5.84,5.63,2.49
19348,5.75,5.93,5.84,5.63,2.49
19349,5.75,5.93,5.84,5.63,2.49
19350,5.75,5.93,5.84,5.63,2.49
19351,5.75,5.93,5.84,5.63,2.49
19352,5.75,5.93,5.84,5.63,2.49
19353,5.75,5.93,5.84,5.63,2.49
19354,5.75,5.93,5.84,5.63,2.49
19355,5.75,5.93,5.84,5.63,2.49
19356,5.75,5.93,5.84,5.63,2.49
19357,5.75,5.93,5.84,5.63,2.49
19358,5.75,5.93,5.84,5.63,2.49
19359,5.75,5.93,5.84,5.63,2.49
19360,5.75,5.93,5.84,5.63,2.49
19361,5.75,5.93,5.84,5.63,2.49
19362,5.75,5.93,5.84,5.63,2.49
19363,5.75,5.93,5.84,5.63,2.49
19364,5.75,5.93,5.84,5.63,2.49
19365,5.75,5.93,5.84,5.63,2.49
19366,5.75,5.93,5.84,5.63,2.49
19367,5.75,5.93,5.84,5.63,2.49
19368,5.75,5.93,5.84,5.63,2.49
19369,5.75,5.93,5.84,5.63,2.49
19370,5.75,5.93,5.84,5.63,2.49
19371,5.75,5.93,5.84,5.63,2.49
19372,5.75,5.93,5.84,5.63,2.49
19373,5.75,5.93,5.84,5.63,2.49
19374,5.75,5.93,5.84,5.63,2.49
19375,5.75,5.93,5.84,5.63,2.49
19376,5.75,5.93,5.84,5.63,2.49
19377,5.75,5.93,5.84,5.63,2.49
19378,5.75,5.93,5.84,5.63,2.49
19379,5.75,5.93,5.84,5.63,2.49
19380,5.75,5.93,5.84,5.63,2.49
19381,5.75,5.93,5.84,5.63,2.49
19382,5.75,5.93,5.84,5.63,2.49
19383,5.75,5.93,5.84,5.63,2.49
19384,5.75,5.93,5.84,5.63,2.49
19385,5.75,5.93,5.84,5.63,2.49
19386,5.75,5.93,5.84,5.63,2.49
19387,5.75,5.93,5.84,5.63,2.49
19388,5.75,5.93,5.84,5.63,2.49
19389,5.75,5.93,5.84,5.63,2.49
19390,5.75,5.93,5.84,5.63,2.49
19391,5.75,5.93,5.84,5.63,2.49
19392,5.75,5.93,5.84,5.63,2.49
19393,5.75,5.93,5.84,5.63,2.49
19394,5.75,5.93,5.84,5.63,2.49
19395,5.75,5.93,5.84,5.63,2.49
19396,5.75,5.93,5.84,5.63,2.49
19397,5.75,5.93,5.84,5.63,2.49
19398,5.75,5.93,5.84,5.63,2.49
19399,5.75,5.93,5.84,5.63,2.49
19400,5.75,5.93,5.84,5.63,2.49
19401,5.75,5.93,5.84,5.63,2.49
19402,5.75,5.93,5.84,5.63,2.49
19403,5.75,5.93,5.84,5.63,2.49
19404,5.75,5.93,5.84,5.63,2.49
19405,5.75,5.93,5.84,5.63,2.49
19406,5.75,5.93,5.84,5.63,2.49
19407,5.75,5.93,5.84,5.63,2.49
